temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c3h6_kg_per_kg_ethane,y_c3h8_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual
992.7067772684757,0.09706560538134623,0.21527690275589667,3.5406897365244885,2.2572066556494086,0.835086901613827,0.8997485371698872,5.321859578021013,0.700993814153943,0.06244915839678356,0.049594134156337,0.019973843157557288,0.0,0.0018749211392474995,-1.2212453270876722e-15,-3.833674329959289e-15,1.1277335377197444e-14
933.5335476120073,0.043331186030325576,0.5302414095830522,1.9498164305368155,1.3081020897528646,0.42429133688627574,0.9436564554226511,3.465930347806699,0.37354200388765235,0.017352416394960275,0.026455604258414558,0.004095308000610004,0.0,0.0025582628315016552,3.9968028886505635e-15,-5.3724245913718676e-15,-4.1395331685537125e-15
851.1303728593082,0.5586378027444872,0.09294394633444177,1.7942690510334107,1.0847840651683578,0.6275880374086933,0.9507626397310956,3.704470031649013,0.556683218060581,0.026834391130473242,0.0389400715480138,0.0038164805994306016,0.0,0.0012283503100071153,-1.4432899320127035e-15,1.5482619641471661e-15,1.0555577047570256e-14
952.5720511507012,0.02120635719310971,0.1464099486245954,2.5938018971148376,0.8321064330649477,0.42558345223711036,0.9344385421219733,3.2718710055344307,0.37101958975147037,0.0215711698845856,0.025915085749858548,0.003354040472629636,0.0,0.0033895079659891983,5.551115123125783e-15,3.1482269592409632e-15,-4.2476829261265124e-14
987.2057841838746,0.08029848650749834,0.6087318207573792,4.62850219909371,3.4319351437544645,0.6983641654570143,0.9227333775528467,5.052615534173008,0.6012007887020633,0.03942434058518681,0.042681783221596235,0.012182261647581953,0.0,0.002625913451621276,-6.206146707654625e-14,7.806803699698074e-14,5.3103278301341305e-14
918.5004718004789,0.40379627679964164,0.32094816823762706,3.9644613926169026,2.0722004539067744,0.7706161526953315,0.9220085637990084,4.739088417541161,0.6628792542272169,0.04903721560850603,0.04628967414496879,0.010985870235345712,0.0,0.001315334397911919,1.354472090042691e-14,-1.6328123765565015e-14,-2.3832741757279698e-14
838.078888597956,0.07566319327748028,0.20620144106124066,2.7812885332034973,3.48773903996053,0.05141263810031116,0.9720185298279074,1.098764693608921,0.04662359930881706,0.0011609440602608444,0.0032929050244812777,4.980296411506696e-05,0.0,0.00018433611666286197,1.5543122344752192e-15,6.63972423296327e-16,-6.773898218210104e-15
786.9191453057497,0.42299986050240074,0.1607147592704262,3.9846302298691523,1.435584503501552,0.17812559106945813,0.9763555100722439,1.427950767745375,0.16225409430797202,0.0038813960782564504,0.01145025476140862,0.00016266118037519935,0.0,0.00033414238029926316,-9.992007221626409e-16,-1.3587942620466683e-16,3.3108941237918967e-15
967.6870630660812,0.07829118364691491,0.594129859720393,1.9215469377033503,2.1261148355521624,0.696951319005064,0.9219954599591653,4.953245406755643,0.5995046988889488,0.0367534987517292,0.043105155756341655,0.014601438268704747,0.0,0.002710064635160538,-2.1094237467877974e-15,-6.897694570870877e-15,6.940989349571902e-15
805.0827409468657,0.21564703687676853,0.4977149168084607,3.0729091925315823,1.618497887943491,0.1436179280888411,0.9789788106757706,1.475867197696326,0.13117265637362924,0.0026054873154593952,0.009300829746699164,0.00019108472895094502,0.0,0.00028487267165882446,2.220446049250313e-15,2.89817340019721e-15,-5.3455254615149395e-15
889.2694465315442,0.38223322078754907,0.40036203407048104,1.0134789693795765,1.7847352084194006,0.7062123170791537,0.943229047176193,4.452587457635197,0.6214609133630006,0.02884034827417273,0.044406566492166503,0.009809444682897963,0.0,0.0015565481720475065,-1.5543122344752192e-15,2.4091397215851193e-14,-1.1795504750170704e-14
823.3969132205897,0.22117736833600932,0.10130907665685221,1.4618931605477057,0.6982850507129076,0.31015086190619845,0.9669842787499757,2.1713643200270227,0.27980390437374725,0.00873836392668622,0.019712141776319695,0.0008306054274624289,0.0,0.000973246988749547,-4.440892098500626e-16,7.00654754416742e-16,2.9544403415702236e-15
883.1577593416782,0.8145398304957142,0.039176764945162555,2.1512876158192173,1.7668844468479026,0.7601882744275282,0.9263788676324524,4.340342687718001,0.6570087757532408,0.04823511031651174,0.045481428069869746,0.00819066173294467,0.0,0.0011843293883398106,-1.3322676295501878e-15,6.229491400900149e-15,-4.244460594340011e-15
