temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c2h6_kg_per_kg_ethane,y_co_kg_per_kg_ethane,y_co2_kg_per_kg_ethane,y_c3_kg_per_kg_ethane,y_c4plus_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual,mass_residual
899.795553728238,0.23886233989242556,0.6815884274743793,4.407682173139605,0.563806221198631,0.7122082700184358,0.8649267950803137,4.563158684764437,0.5747086429183649,0.04204093659751423,0.04414695783883193,0.00464958721671094,0.28779172998156427,0.00033278730996044573,2.943360393330783e-07,0.01182193225773147,0.03449556161260862,1.3788969965844444e-13,-7.319768617845833e-13,1.512587678411291e-13,-5.551115123125783e-16
769.5852482475567,1.2846295625563071,0.31606355223009236,1.8161651049763448,3.1920295841208413,0.07106097900496955,0.9615519965384907,0.8948542257975037,0.06374781813391067,0.0009952676831700897,0.004596489491539394,2.6185664032009494e-05,0.9289390209950305,2.1257517832732793e-08,4.823710321119083e-13,0.00015682506535370937,0.0015318123392518426,-3.1086244689504383e-15,-1.7624775362642763e-15,5.471545301702677e-15,-9.992007221626409e-16
789.5493333290223,0.10278958337253075,0.652986673033781,4.653521970820656,2.6776964801978753,0.01399826495811185,0.9639232891551195,0.8384132569486734,0.012588617775833477,0.00018400665378120388,0.0009048091301721358,1.6524545927531297e-06,0.9860017350418881,1.210116903676515e-10,7.910721247441904e-16,8.604838914087923e-06,0.00030376412298451725,-1.8984813721090177e-14,-6.949171366734738e-15,2.933588795266577e-14,4.440892098500626e-16
881.288671886869,0.06899808754164478,0.37736306115905033,4.899438922446741,2.207248982845899,0.1176138576320731,0.9429837842527211,1.6919682015197308,0.10347229548661159,0.0025814076232355578,0.007471629890318616,0.000135208173119419,0.8823861423679269,8.718202439696979e-08,2.8220744317209596e-12,0.0005741713389790921,0.003344375018379162,1.6053824936079764e-13,-7.373590554186927e-13,1.5070157689349302e-13,0.0
988.4198771669257,0.04797355483152508,0.24326048414398038,1.9291452677412257,0.65582783676788,0.8428468464027119,0.8522232023730222,5.430605618707015,0.6701366722952705,0.048697708313755465,0.053621992154088124,0.014001696567192023,0.15715315359728807,0.00015932351862974116,5.144496377665078e-08,0.009003354612152589,0.04715998970834049,2.113864638886298e-13,-6.908983716241952e-13,-5.304460641533291e-14,4.440892098500626e-16
806.5609846580376,0.07255897449421292,0.30524453514545874,2.1680134742144856,3.0434410035821426,0.012578536749019542,0.9600804209178891,0.8044858000479582,0.011266761488296893,0.00018517629332985528,0.0008094945834833073,1.689656185438692e-06,0.9874214632509805,3.3330864559193705e-11,7.502990776276583e-17,9.488438488367508e-06,0.00029433108521904227,-2.220446049250313e-16,5.061561859928667e-16,3.922253650170711e-15,8.881784197001252e-16
815.9699314120465,0.18455371197936074,0.13677283622240843,4.264215062280346,3.3814889595623074,0.03100782178275696,0.9474084586146373,0.8693634209003205,0.027407528960696603,0.0005914765652613179,0.001972644272073512,8.628350288945407e-06,0.968992178217243,5.632939116549774e-10,2.5566220383544024e-15,4.825910432435092e-05,0.0009701229944942514,2.220446049250313e-16,-1.3756147464298644e-16,-2.796269720780317e-15,-1.1102230246251565e-16
825.6831566066769,0.640020608244532,0.0616714347832664,1.5754211361767272,1.7416105026758937,0.20514741109586354,0.9390905834012685,1.6709326880139121,0.1797359249499841,0.004905707630684715,0.013051403270461686,0.00017410158970904873,0.7948525889041365,1.6514125791372254e-07,2.1594872828841223e-12,0.0015657504296830178,0.005697127488802766,-1.5543122344752192e-15,-4.29356586405017e-15,3.343402859909495e-14,-1.1102230246251565e-16
799.153166375052,1.0891516036397206,0.42415659035897607,2.1227343823533014,1.8483849360677447,0.20109038015548641,0.9509569255536048,1.6707294990653525,0.1784076633998042,0.003772495730218847,0.012944844655957893,0.00018409936089951206,0.7989096198445136,9.810670729211579e-07,8.097168864678146e-11,0.0012216161904522586,0.004542438998209585,5.1514348342607263e-14,7.1859344294787e-16,-1.1008343205293886e-13,0.0
760.0830688552534,0.3558931418456287,0.6867026060898911,1.0055947729765065,3.5537728024748323,0.018940937791853574,0.9743553584705745,0.7028639580936806,0.017217901547161116,0.00018196078730673318,0.0012372838362264158,2.8955931852693823e-06,0.9810590622081464,2.330817342689766e-10,1.4716076844993217e-15,1.0724453734295911e-05,0.00028243959259788965,2.220446049250313e-16,8.568561149876058e-16,1.1623144007817313e-15,1.1102230246251565e-15
